freq,vs
68.0,0.3612023308421335
70.0,6.720901757650475e-14
70.0,9.859835480421373e-14
70.0,3.0799588843593675e-14
70.0,1.5102998326653888e-13
70.0,1.5705313672332646
70.0,0.5241259672590766
70.0,0.524125967259061
70.0,0.8416678728158108
70.0,0.7132271994301477
70.0,0.5151790848327877
70.0,0.47621267230776126
70.0,0.3569374656623409
72.0,1.3155169913775946e-13
72.0,0.05513540182450687
72.0,0.05513540182441546
72.0,1.5674714162803562
72.0,0.5596200036819877
72.0,0.5596200036819736
72.0,0.8083644487712978
72.0,0.7141446678312008
72.0,0.49679287852490894
72.0,0.4724814284279925
72.0,0.3520897305954748
74.0,3.1468680463061006e-14
74.0,2.3650242284658864e-14
74.0,0.05313999371203737
74.0,0.05313999371204274
74.0,1.5638566871558537
74.0,0.5948185897192214
74.0,0.5948185897192289
74.0,0.7850993503087595
74.0,0.7140366854205026
74.0,0.485822862755144
74.0,0.46642645401417476
74.0,0.3468954054448167
76.0,1.6493571447647758e-12
